162 ms ; init
31115126 ms ; Motor stopped - Micro switch triggered
31119367 ms ; Button pressed (no action triggered)
31119840 ms ; Button pressed (no action triggered)
31120447 ms ; Button pressed (no action triggered)
31135016 ms ; Button pressed (no action triggered)
31136115 ms ; Button pressed (no action triggered)
31139801 ms ; Button pressed (no action triggered)
31183195 ms ; Button pressed - Motor activated
31184295 ms ; Button pressed (while motor running)
31184552 ms ; Button pressed (while motor running)
31184765 ms ; Button pressed (while motor running)
31185015 ms ; Button pressed (while motor running)
31185228 ms ; Button pressed (while motor running)
31187324 ms ; Motor stopped - Micro switch triggered
31190676 ms ; Button pressed (no action triggered)
31191068 ms ; Button pressed (no action triggered)
31191411 ms ; Button pressed (no action triggered)
31192203 ms ; Button pressed (no action triggered)
31192659 ms ; Button pressed (no action triggered)
31197832 ms ; Button pressed (no action triggered)
31198270 ms ; Button pressed (no action triggered)
31198606 ms ; Button pressed (no action triggered)
31198939 ms ; Button pressed (no action triggered)
31199244 ms ; Button pressed (no action triggered)
31199589 ms ; Button pressed (no action triggered)
31199942 ms ; Button pressed (no action triggered)
31200303 ms ; Button pressed (no action triggered)
31247863 ms ; Button pressed - Motor activated
31251899 ms ; Motor stopped - Micro switch triggered
159 ms ; init
231 ms ; Button pressed (no action triggered)
619885 ms ; Button pressed - Motor activated
624054 ms ; Motor stopped - Micro switch triggered
9682367 ms ; Button pressed - Motor activated
9686553 ms ; Motor stopped - Micro switch triggered
9687138 ms ; Button pressed (no action triggered)
9688826 ms ; Button pressed (no action triggered)
10033804 ms ; Button pressed - Motor activated
10035221 ms ; Button pressed (while motor running)
10037471 ms ; Button pressed (while motor running)
10037975 ms ; Motor stopped - Micro switch triggered
10040088 ms ; Button pressed (no action triggered)
10044395 ms ; Button pressed (no action triggered)
10047623 ms ; Button pressed (no action triggered)
10048053 ms ; Button pressed (no action triggered)
10048359 ms ; Button pressed (no action triggered)
10048602 ms ; Button pressed (no action triggered)
10049110 ms ; Button pressed (no action triggered)
10050460 ms ; Button pressed (no action triggered)
10050725 ms ; Button pressed (no action triggered)
10050954 ms ; Button pressed (no action triggered)
10051798 ms ; Button pressed (no action triggered)
10079443 ms ; Button pressed - Motor activated
10083611 ms ; Motor stopped - Micro switch triggered
10088755 ms ; Button pressed (no action triggered)
10710476 ms ; Button pressed - Motor activated
10711547 ms ; Button pressed (while motor running)
10712667 ms ; Button pressed (while motor running)
10714081 ms ; Button pressed (while motor running)
10714451 ms ; Button pressed (while motor running)
10714617 ms ; Motor stopped - Micro switch triggered
10714724 ms ; Button pressed (no action triggered)
10714994 ms ; Button pressed (no action triggered)
10717120 ms ; Button pressed (no action triggered)
10722722 ms ; Button pressed (no action triggered)
10722886 ms ; Button pressed (no action triggered)
10723404 ms ; Button pressed (no action triggered)
10727065 ms ; Button pressed (no action triggered)
10728065 ms ; Button pressed (no action triggered)
15307760 ms ; Button pressed - Motor activated
15309190 ms ; Button pressed (while motor running)
15311368 ms ; Button pressed (while motor running)
15311936 ms ; Motor stopped - Micro switch triggered
15312659 ms ; Button pressed (no action triggered)
15313383 ms ; Button pressed (no action triggered)
15315347 ms ; Button pressed (no action triggered)
15316662 ms ; Button pressed (no action triggered)
15318899 ms ; Button pressed (no action triggered)
15421623 ms ; Button pressed - Motor activated
15424133 ms ; Button pressed (while motor running)
15425737 ms ; Motor stopped - Micro switch triggered
15430806 ms ; Button pressed (no action triggered)
15431603 ms ; Button pressed (no action triggered)
18000180 ms ; 5 hours have passed
18155673 ms ; Button pressed - Motor activated
18159092 ms ; Button pressed (while motor running)
18159838 ms ; Motor stopped - Micro switch triggered
18161558 ms ; Button pressed (no action triggered)
18162042 ms ; Button pressed (no action triggered)
18162263 ms ; Button pressed (no action triggered)
21332112 ms ; Button pressed - Motor activated
21336249 ms ; Motor stopped - Micro switch triggered
21336644 ms ; Button pressed (no action triggered)
21528576 ms ; Button pressed - Motor activated
21532290 ms ; Button pressed (while motor running)
21532727 ms ; Motor stopped - Micro switch triggered
21532748 ms ; Button pressed (no action triggered)
21533049 ms ; Button pressed (no action triggered)
21533324 ms ; Button pressed (no action triggered)
21535624 ms ; Button pressed (no action triggered)
22144028 ms ; Button pressed - Motor activated
22148106 ms ; Motor stopped - Micro switch triggered
22148654 ms ; Button pressed (no action triggered)
22150076 ms ; Button pressed (no action triggered)
22154773 ms ; Button pressed (no action triggered)
22155030 ms ; Button pressed (no action triggered)
22155301 ms ; Button pressed (no action triggered)
22155665 ms ; Button pressed (no action triggered)
22156056 ms ; Button pressed (no action triggered)
22156453 ms ; Button pressed (no action triggered)
22167911 ms ; Button pressed (no action triggered)
22182966 ms ; Button pressed - Motor activated
22187119 ms ; Motor stopped - Micro switch triggered
22199798 ms ; Button pressed (no action triggered)
22206257 ms ; Button pressed (no action triggered)
22802823 ms ; Button pressed - Motor activated
22803894 ms ; Button pressed (while motor running)
22804474 ms ; Button pressed (while motor running)
22806929 ms ; Motor stopped - Micro switch triggered
22813305 ms ; Button pressed (no action triggered)
22813924 ms ; Button pressed (no action triggered)
22815657 ms ; Button pressed (no action triggered)
22820682 ms ; Button pressed (no action triggered)
22821428 ms ; Button pressed (no action triggered)
22823770 ms ; Button pressed (no action triggered)
22852173 ms ; Button pressed - Motor activated
22856317 ms ; Motor stopped - Micro switch triggered
22857693 ms ; Button pressed (no action triggered)
22862996 ms ; Button pressed (no action triggered)
22865323 ms ; Button pressed (no action triggered)
22865992 ms ; Button pressed (no action triggered)
22866510 ms ; Button pressed (no action triggered)
22868297 ms ; Button pressed (no action triggered)
22873338 ms ; Button pressed (no action triggered)
23158028 ms ; Button pressed - Motor activated
23162117 ms ; Motor stopped - Micro switch triggered
23162841 ms ; Button pressed (no action triggered)
23172851 ms ; Button pressed (no action triggered)
23174028 ms ; Button pressed (no action triggered)
23175741 ms ; Button pressed (no action triggered)
23177984 ms ; Button pressed (no action triggered)
23185114 ms ; Button pressed (no action triggered)
23186056 ms ; Button pressed (no action triggered)
23186709 ms ; Button pressed (no action triggered)
23186996 ms ; Button pressed (no action triggered)
23187287 ms ; Button pressed (no action triggered)
23187593 ms ; Button pressed (no action triggered)
23187948 ms ; Button pressed (no action triggered)
23188267 ms ; Button pressed (no action triggered)
23377612 ms ; Button pressed - Motor activated
23379506 ms ; Button pressed (while motor running)
23380370 ms ; Button pressed (while motor running)
23381169 ms ; Button pressed (while motor running)
23381752 ms ; Motor stopped - Micro switch triggered
23381945 ms ; Button pressed (no action triggered)
23382733 ms ; Button pressed (no action triggered)
23383538 ms ; Button pressed (no action triggered)
23384620 ms ; Button pressed (no action triggered)
23387560 ms ; Button pressed (no action triggered)
23388324 ms ; Button pressed (no action triggered)
23389414 ms ; Button pressed (no action triggered)
23390702 ms ; Button pressed (no action triggered)
23454041 ms ; Button pressed - Motor activated
23455401 ms ; Button pressed (while motor running)
23455881 ms ; Button pressed (while motor running)
23456325 ms ; Button pressed (while motor running)
23456781 ms ; Button pressed (while motor running)
23457205 ms ; Button pressed (while motor running)
23457688 ms ; Button pressed (while motor running)
23458147 ms ; Motor stopped - Micro switch triggered
23458171 ms ; Button pressed (no action triggered)
23458641 ms ; Button pressed (no action triggered)
23459148 ms ; Button pressed (no action triggered)
23459643 ms ; Button pressed (no action triggered)
23460085 ms ; Button pressed (no action triggered)
23460445 ms ; Button pressed (no action triggered)
23461177 ms ; Button pressed (no action triggered)
23461946 ms ; Button pressed (no action triggered)
23462317 ms ; Button pressed (no action triggered)
23462984 ms ; Button pressed (no action triggered)
23472251 ms ; Button pressed (no action triggered)
23474358 ms ; Button pressed (no action triggered)
23476336 ms ; Button pressed (no action triggered)
23484318 ms ; Button pressed (no action triggered)
23751541 ms ; Button pressed - Motor activated
23755720 ms ; Motor stopped - Micro switch triggered
23766520 ms ; Button pressed (no action triggered)
23769925 ms ; Button pressed (no action triggered)
23771247 ms ; Button pressed (no action triggered)
23773018 ms ; Button pressed (no action triggered)
23773476 ms ; Button pressed (no action triggered)
23773882 ms ; Button pressed (no action triggered)
23774359 ms ; Button pressed (no action triggered)
23793463 ms ; Button pressed - Motor activated
23797517 ms ; Motor stopped - Micro switch triggered
24936279 ms ; Button pressed - Motor activated
24937639 ms ; Button pressed (while motor running)
24937963 ms ; Button pressed (while motor running)
24939079 ms ; Button pressed (while motor running)
24939389 ms ; Button pressed (while motor running)
24939679 ms ; Button pressed (while motor running)
24939953 ms ; Button pressed (while motor running)
24940203 ms ; Button pressed (while motor running)
24940422 ms ; Motor stopped - Micro switch triggered
24941202 ms ; Button pressed (no action triggered)
24942191 ms ; Button pressed (no action triggered)
24943058 ms ; Button pressed (no action triggered)
24945112 ms ; Button pressed (no action triggered)
24952448 ms ; Button pressed (no action triggered)
24953764 ms ; Button pressed (no action triggered)
24954486 ms ; Button pressed (no action triggered)
24955061 ms ; Button pressed (no action triggered)
24955478 ms ; Button pressed (no action triggered)
24956029 ms ; Button pressed (no action triggered)
24956552 ms ; Button pressed (no action triggered)
25038159 ms ; Button pressed - Motor activated
25042262 ms ; Motor stopped - Micro switch triggered
25042724 ms ; Button pressed (no action triggered)
25047348 ms ; Button pressed (no action triggered)
25227305 ms ; Button pressed - Motor activated
25228612 ms ; Button pressed (while motor running)
25230951 ms ; Button pressed (while motor running)
25231460 ms ; Motor stopped - Micro switch triggered
25235505 ms ; Button pressed (no action triggered)
25258404 ms ; Button pressed (no action triggered)
25259077 ms ; Button pressed (no action triggered)
