258 ms ; Init
8742872 ms ; Button pressed (no action triggered)
8743250 ms ; Button pressed (no action triggered)
8755485 ms ; Button pressed (no action triggered)
8756226 ms ; Button pressed (no action triggered)
8757951 ms ; Button pressed (no action triggered)
8760934 ms ; Button pressed - Motor activated
8762270 ms ; Button pressed (while motor running)
8762388 ms ; Button pressed (while motor running)
8762621 ms ; Button pressed (while motor running)
8762944 ms ; Button pressed (while motor running)
8765000 ms ; Motor stopped - Micro switch triggered
8781483 ms ; Button pressed (no action triggered)
8781692 ms ; Button pressed (no action triggered)
8781930 ms ; Button pressed (no action triggered)
8782109 ms ; Button pressed (no action triggered)
8782311 ms ; Button pressed (no action triggered)
8782502 ms ; Button pressed (no action triggered)
8782692 ms ; Button pressed (no action triggered)
8782877 ms ; Button pressed (no action triggered)
8783079 ms ; Button pressed (no action triggered)
8783262 ms ; Button pressed (no action triggered)
8783479 ms ; Button pressed (no action triggered)
8783718 ms ; Button pressed (no action triggered)
8783947 ms ; Button pressed (no action triggered)
8784752 ms ; Button pressed (no action triggered)
8999373 ms ; Button pressed - Motor activated
9000459 ms ; Button pressed (while motor running)
9001391 ms ; Button pressed (while motor running)
9002265 ms ; Button pressed (while motor running)
9003399 ms ; Motor stopped - Micro switch triggered
9026998 ms ; Button pressed (no action triggered)
9682571 ms ; Button pressed - Motor activated
9684029 ms ; Button pressed (while motor running)
9684822 ms ; Button pressed (while motor running)
9685507 ms ; Button pressed (while motor running)
9686563 ms ; Button pressed (while motor running)
9686666 ms ; Motor stopped - Micro switch triggered
9687226 ms ; Button pressed (no action triggered)
9687906 ms ; Button pressed (no action triggered)
9772523 ms ; Button pressed - Motor activated
9774893 ms ; Button pressed (while motor running)
9775328 ms ; Button pressed (while motor running)
9775906 ms ; Button pressed (while motor running)
9776006 ms ; Button pressed (while motor running)
9776538 ms ; Motor stopped - Micro switch triggered
11102635 ms ; Button pressed - Motor activated
11105609 ms ; Button pressed (while motor running)
11106748 ms ; Motor stopped - Micro switch triggered
11112085 ms ; Button pressed (no action triggered)
11113993 ms ; Button pressed (no action triggered)
11118053 ms ; Button pressed (no action triggered)
11119193 ms ; Button pressed (no action triggered)
11126643 ms ; Button pressed (no action triggered)
11126957 ms ; Button pressed (no action triggered)
11127216 ms ; Button pressed (no action triggered)
11127533 ms ; Button pressed (no action triggered)
11127846 ms ; Button pressed (no action triggered)
11129151 ms ; Button pressed (no action triggered)
11129576 ms ; Button pressed (no action triggered)
11130103 ms ; Button pressed (no action triggered)
11683175 ms ; Button pressed - Motor activated
11687312 ms ; Motor stopped - Micro switch triggered
11737412 ms ; Button pressed - Motor activated
11741489 ms ; Motor stopped - Micro switch triggered
11753147 ms ; Button pressed (no action triggered)
12959497 ms ; Button pressed - Motor activated
12963629 ms ; Motor stopped - Micro switch triggered
12978698 ms ; Button pressed (no action triggered)
12979237 ms ; Button pressed (no action triggered)
12980989 ms ; Button pressed (no action triggered)
12982202 ms ; Button pressed (no action triggered)
12985031 ms ; Button pressed (no action triggered)
13006799 ms ; Button pressed - Motor activated
13010905 ms ; Motor stopped - Micro switch triggered
14037101 ms ; Button pressed - Motor activated
14041245 ms ; Motor stopped - Micro switch triggered
14043390 ms ; Button pressed (no action triggered)
14049415 ms ; Button pressed (no action triggered)
14050871 ms ; Button pressed (no action triggered)
14050962 ms ; Button pressed (no action triggered)
14051214 ms ; Button pressed (no action triggered)
14059971 ms ; Button pressed (no action triggered)
14060733 ms ; Button pressed (no action triggered)
14061333 ms ; Button pressed (no action triggered)
14061869 ms ; Button pressed (no action triggered)
14062099 ms ; Button pressed (no action triggered)
14062219 ms ; Button pressed (no action triggered)
14062383 ms ; Button pressed (no action triggered)
14062501 ms ; Button pressed (no action triggered)
14062761 ms ; Button pressed (no action triggered)
14064939 ms ; Button pressed (no action triggered)
14065852 ms ; Button pressed (no action triggered)
14066725 ms ; Button pressed (no action triggered)
14067096 ms ; Button pressed (no action triggered)
14155394 ms ; Button pressed - Motor activated
14159455 ms ; Motor stopped - Micro switch triggered
14161021 ms ; Button pressed (no action triggered)
14162283 ms ; Button pressed (no action triggered)
14164136 ms ; Button pressed (no action triggered)
14175456 ms ; Button pressed (no action triggered)
15705762 ms ; Button pressed - Motor activated
15709889 ms ; Motor stopped - Micro switch triggered
15710382 ms ; Button pressed (no action triggered)
15711079 ms ; Button pressed (no action triggered)
16019613 ms ; Button pressed - Motor activated
16023766 ms ; Motor stopped - Micro switch triggered
16034489 ms ; Button pressed (no action triggered)
16041417 ms ; Button pressed (no action triggered)
16042426 ms ; Button pressed (no action triggered)
16042573 ms ; Button pressed (no action triggered)
16051620 ms ; Button pressed (no action triggered)
16051926 ms ; Button pressed (no action triggered)
16052215 ms ; Button pressed (no action triggered)
16052515 ms ; Button pressed (no action triggered)
16052776 ms ; Button pressed (no action triggered)
16053044 ms ; Button pressed (no action triggered)
16053716 ms ; Button pressed (no action triggered)
16129518 ms ; Button pressed - Motor activated
16133637 ms ; Motor stopped - Micro switch triggered
33 ms ; Init
72166 ms ; Button pressed - Motor activated
76244 ms ; Motor stopped - Micro switch triggered
78822 ms ; Button pressed (no action triggered)
87949 ms ; Button pressed (no action triggered)
90374 ms ; Button pressed (no action triggered)
96663 ms ; Button pressed (no action triggered)
97005 ms ; Button pressed (no action triggered)
97289 ms ; Button pressed (no action triggered)
97547 ms ; Button pressed (no action triggered)
97690 ms ; Button pressed (no action triggered)
98674 ms ; Button pressed (no action triggered)
108699 ms ; Button pressed - Motor activated
112824 ms ; Motor stopped - Micro switch triggered
118516 ms ; Button pressed (no action triggered)
125828 ms ; Button pressed (no action triggered)
130415 ms ; Button pressed (no action triggered)
131445 ms ; Button pressed (no action triggered)
131912 ms ; Button pressed (no action triggered)
132183 ms ; Button pressed (no action triggered)
132824 ms ; Button pressed (no action triggered)
138602 ms ; Button pressed (no action triggered)
147954 ms ; Button pressed - Motor activated
151871 ms ; Button pressed (while motor running)
152034 ms ; Motor stopped - Micro switch triggered
152683 ms ; Button pressed (no action triggered)
155718 ms ; Button pressed (no action triggered)
163177 ms ; Button pressed (no action triggered)
194292 ms ; Button pressed - Motor activated
196829 ms ; Button pressed (while motor running)
198379 ms ; Motor stopped - Micro switch triggered
200593 ms ; Button pressed (no action triggered)
200913 ms ; Button pressed (no action triggered)
201220 ms ; Button pressed (no action triggered)
205958 ms ; Button pressed (no action triggered)
211218 ms ; Button pressed (no action triggered)
222336 ms ; Button pressed (no action triggered)
227636 ms ; Button pressed (no action triggered)
227968 ms ; Button pressed (no action triggered)
238981 ms ; Button pressed - Motor activated
243077 ms ; Motor stopped - Micro switch triggered
254241 ms ; Button pressed (no action triggered)
254907 ms ; Button pressed (no action triggered)
263147 ms ; Button pressed (no action triggered)
274127 ms ; Button pressed - Motor activated
276056 ms ; Button pressed (while motor running)
276305 ms ; Button pressed (while motor running)
276527 ms ; Button pressed (while motor running)
276798 ms ; Button pressed (while motor running)
277088 ms ; Button pressed (while motor running)
277376 ms ; Button pressed (while motor running)
278195 ms ; Motor stopped - Micro switch triggered
278615 ms ; Button pressed (no action triggered)
279116 ms ; Button pressed (no action triggered)
279477 ms ; Button pressed (no action triggered)
279837 ms ; Button pressed (no action triggered)
280196 ms ; Button pressed (no action triggered)
280505 ms ; Button pressed (no action triggered)
280833 ms ; Button pressed (no action triggered)
281140 ms ; Button pressed (no action triggered)
281436 ms ; Button pressed (no action triggered)
292330 ms ; Button pressed (no action triggered)
325772 ms ; Button pressed - Motor activated
329420 ms ; Button pressed (while motor running)
329875 ms ; Motor stopped - Micro switch triggered
366859 ms ; Button pressed - Motor activated
370905 ms ; Motor stopped - Micro switch triggered
383053 ms ; Button pressed (no action triggered)
386321 ms ; Button pressed (no action triggered)
399098 ms ; Button pressed (no action triggered)
404989 ms ; Button pressed - Motor activated
409120 ms ; Motor stopped - Micro switch triggered
410529 ms ; Button pressed (no action triggered)
417999 ms ; Button pressed (no action triggered)
440950 ms ; Button pressed - Motor activated
445064 ms ; Motor stopped - Micro switch triggered
451126 ms ; Button pressed (no action triggered)
451506 ms ; Button pressed (no action triggered)
451809 ms ; Button pressed (no action triggered)
452078 ms ; Button pressed (no action triggered)
647119 ms ; Button pressed - Motor activated
650426 ms ; Button pressed (while motor running)
651156 ms ; Motor stopped - Micro switch triggered
651410 ms ; Button pressed (no action triggered)
652226 ms ; Button pressed (no action triggered)
699669 ms ; Button pressed - Motor activated
702457 ms ; Button pressed (while motor running)
703718 ms ; Motor stopped - Micro switch triggered
704088 ms ; Button pressed (no action triggered)
706565 ms ; Button pressed (no action triggered)
710029 ms ; Button pressed (no action triggered)
711439 ms ; Button pressed (no action triggered)
712582 ms ; Button pressed (no action triggered)
752440 ms ; Button pressed - Motor activated
753532 ms ; Button pressed (while motor running)
753720 ms ; Button pressed (while motor running)
753883 ms ; Button pressed (while motor running)
754118 ms ; Button pressed (while motor running)
754324 ms ; Button pressed (while motor running)
754675 ms ; Button pressed (while motor running)
755165 ms ; Button pressed (while motor running)
755646 ms ; Button pressed (while motor running)
756541 ms ; Motor stopped - Micro switch triggered
757295 ms ; Button pressed (no action triggered)
757822 ms ; Button pressed (no action triggered)
764494 ms ; Button pressed (no action triggered)
765483 ms ; Button pressed (no action triggered)
766655 ms ; Button pressed (no action triggered)
767150 ms ; Button pressed (no action triggered)
767761 ms ; Button pressed (no action triggered)
788860 ms ; Button pressed - Motor activated
792960 ms ; Motor stopped - Micro switch triggered
796210 ms ; Button pressed (no action triggered)
796809 ms ; Button pressed (no action triggered)
799680 ms ; Button pressed (no action triggered)
799969 ms ; Button pressed (no action triggered)
800342 ms ; Button pressed (no action triggered)
804326 ms ; Button pressed (no action triggered)
807486 ms ; Button pressed (no action triggered)
807729 ms ; Button pressed (no action triggered)
808010 ms ; Button pressed (no action triggered)
808449 ms ; Button pressed (no action triggered)
